rep,model,annual_ks_mean,cum_total_ks,cum_y5_ks,zero_years_ks,terminal_rank_abs_error,rank_curve_rmse,dropout_rmse,restart_rmse,increment_ks,gini_abs_error,top1_abs_error
197,SE-Hurdle-S,0.06768189509306259,0.05583756345177665,0.05583756345177665,0.032148900169204735,0.028192434730301807,0.048981938863726614,0.022177084865884725,0.08017232632254426,0.05795262267343487,0.02260993895718999,0.006674388650299526
197,SE-Hurdle-T5,0.0676818950930626,0.07445008460236886,0.07614213197969544,0.038917089678511,0.017682020772057022,0.061401998027746624,0.018274219275029993,0.07647581246880802,0.05203045685279195,0.028935857212409932,0.004361044525692706
197,Hurdle-AR(5)-S-P,0.10474579002497787,0.077834179357022,0.06937394247038917,0.20304568527918782,0.20337045195219813,0.21015586978570733,0.02974481454420225,0.0518392662344649,0.05659898477157366,0.035050691282990654,0.0019410921795997432
198,SE-Hurdle-S,0.06647328982354364,0.047377326565143825,0.0338409475465313,0.04568527918781726,0.037558224000435514,0.04741913195997864,0.01981465004770978,0.07490193820533736,0.06023688663282567,0.003224125639523401,0.0027174053391618297
198,SE-Hurdle-T5,0.062444605591813716,0.05752961082910321,0.049069373942470386,0.03553299492385787,0.14112170439821464,0.10037488153913517,0.01908581267950286,0.06474659064151439,0.05109983079526231,0.042743843776851476,0.013376929301621696
198,Hurdle-AR(5)-S-P,0.10410120054790106,0.0727580372250423,0.06429780033840947,0.1793570219966159,0.18646254741584128,0.20693563273517354,0.032972946910783174,0.057255711700695475,0.05719120135363792,0.0297588678932737,0.009020592795839846
199,SE-Hurdle-S,0.06244460559181371,0.07445008460236886,0.05245346869712352,0.05583756345177665,0.07557472412948996,0.04970804772322859,0.021789478048246432,0.060899359519789927,0.06395939086294411,0.008842970510538839,0.005349299937396544
199,SE-Hurdle-T5,0.06429780033840948,0.09306260575296109,0.06260575296108291,0.03722504230118443,0.07573675211949635,0.06531816894713773,0.014764110104847135,0.05881425266512976,0.055160744500846015,0.033620909070428806,0.0101810832479515
199,Hurdle-AR(5)-S-P,0.11111111111111112,0.09983079526226735,0.07952622673434856,0.19120135363790186,0.14130381843916584,0.18421376229822503,0.027882276663162026,0.06201840553054631,0.061505922165820626,0.03207840274646684,0.0032195498898322863
200,SE-Hurdle-S,0.06486181613085167,0.077834179357022,0.04568527918781726,0.038917089678511,0.03304876690020256,0.05305228477553088,0.022423159291397845,0.06159368710364072,0.057529610829103184,0.019499555312164185,0.008070933395811858
200,SE-Hurdle-T5,0.06590927403110144,0.05922165820642978,0.050761421319796954,0.032148900169204735,0.10837568607680229,0.08081030626594353,0.018560348406959037,0.08017292800949963,0.05693739424703892,0.034533433999756225,0.010338672196440225
200,Hurdle-AR(5)-S-P,0.08564982676657804,0.06429780033840947,0.06429780033840947,0.16751269035532995,0.09685926008121198,0.17618766810708963,0.01931495243946826,0.050090864298961174,0.061928934010152314,0.04367580826725326,0.0005853563522112623
201,SE-Hurdle-S,0.06462009507694788,0.06091370558375635,0.06260575296108291,0.049069373942470386,0.07700652552788459,0.0531207767913487,0.025299050894495023,0.06535917735963674,0.0576142131979695,0.014268850446695847,0.006277617942574948
201,SE-Hurdle-T5,0.07106598984771573,0.08798646362098139,0.050761421319796954,0.047377326565143825,0.03706637729369541,0.06941836060980049,0.023881794687357575,0.061768362438900735,0.05423011844331643,0.04256564984508726,0.0017852020343687852
201,Hurdle-AR(5)-S-P,0.0962049794537104,0.06260575296108291,0.05414551607445008,0.17089678510998307,0.1205002364430431,0.19170867913061623,0.023425453016279085,0.060643329501258274,0.056175972927242024,0.04407962498118084,0.007884945973021945
202,SE-Hurdle-S,0.06389493191523649,0.05752961082910321,0.03553299492385787,0.030456852791878174,0.03324045678780549,0.054748262937189644,0.02097949746382443,0.06656739637336663,0.05143824027072763,0.02138936251421858,0.007018244317934116
202,SE-Hurdle-T5,0.07050197405527354,0.06598984771573604,0.06598984771573604,0.030456852791878174,0.018498626003611657,0.06800761378308057,0.02076489049330844,0.07009775797736308,0.055160744500846015,0.02750834844050143,4.428404615412079e-05
202,Hurdle-AR(5)-S-P,0.10216743211667069,0.077834179357022,0.06937394247038917,0.18274111675126903,0.19510390711013115,0.21230241532065083,0.031339801827790406,0.06534549113269245,0.06708967851099834,0.036143021742564174,0.0007879888004665506
203,SE-Hurdle-S,0.07179115300942714,0.07952622673434856,0.032148900169204735,0.050761421319796954,0.02229097904683408,0.03422616416506996,0.018005462656541273,0.07658785678884256,0.05439932318104912,0.026066343398278735,0.0056389601215623
203,SE-Hurdle-T5,0.07388606880992667,0.07445008460236886,0.038917089678511,0.032148900169204735,0.02109707472126704,0.08791906623538054,0.02165389892208558,0.06875399677252074,0.051522842639593947,0.013544793191690052,0.0021699061078967533
203,Hurdle-AR(5)-S-P,0.09330432680686489,0.050761421319796954,0.050761421319796954,0.15397631133671744,0.1864998236302662,0.20213057400930554,0.025394146769668034,0.06914367786725976,0.06243654822335032,0.035061297763941235,0.00909287459641294
204,SE-Hurdle-S,0.07042140037063895,0.07614213197969544,0.049069373942470386,0.050761421319796954,0.05580762820976112,0.059847356388118576,0.02135809823443699,0.07513400191355508,0.05296108291032153,0.024331705782079327,0.004208959178233038
204,SE-Hurdle-T5,0.06067198452985255,0.0727580372250423,0.032148900169204735,0.032148900169204735,0.04258005028114592,0.09325798734585167,0.01962844804768019,0.08500583970240748,0.06023688663282567,0.023253327908734855,0.0051149386858906215
204,Hurdle-AR(5)-S-P,0.1216662637982435,0.08967851099830795,0.08967851099830795,0.2131979695431472,0.13924920235689153,0.1448717023270968,0.04252541649050273,0.05531901796669457,0.058798646362098195,0.02535695688464168,0.007608075228260319
205,SE-Hurdle-S,0.07001853194746596,0.05922165820642978,0.03722504230118443,0.03553299492385787,0.024224137473199986,0.05115303843635477,0.017872269061550212,0.059975861005814715,0.05803722504230113,0.030428416251330637,0.003771281935843175
205,SE-Hurdle-T5,0.07042140037063896,0.05752961082910321,0.04060913705583756,0.05752961082910321,0.14734328351434994,0.1293308277527593,0.023886939494693584,0.06949168938412362,0.05719120135363798,0.04494742324906564,0.012909650124732316
205,Hurdle-AR(5)-S-P,0.11779872693578272,0.09983079526226735,0.09306260575296109,0.2182741116751269,0.23378527890524356,0.20749796812561622,0.03564675831834545,0.05585103200287689,0.05989847715736035,0.0511689520576189,0.0016794856789227042
206,SE-Hurdle-S,0.06913222141648538,0.04230118443316413,0.032148900169204735,0.04060913705583756,0.016270460173727713,0.039637738921019045,0.022269096021108874,0.07358128144340968,0.05736040609137055,0.02315205384987462,0.005150083090669048
206,SE-Hurdle-T5,0.057690758198372424,0.07106598984771574,0.0338409475465313,0.0338409475465313,0.10835377633232034,0.08506926720766642,0.01901474922682143,0.05953838156005887,0.05152284263959389,0.02391553178447836,0.009435058843149186
206,Hurdle-AR(5)-S-P,0.10925791636451536,0.09137055837563451,0.07614213197969544,0.17766497461928935,0.09765236855891453,0.14240542987147287,0.029623113693292232,0.05509082384606767,0.058967851099830826,0.044996297393693374,0.005696697823501386
207,SE-Hurdle-S,0.0628474740149867,0.0727580372250423,0.047377326565143825,0.043993231810490696,0.01967096220254383,0.042793023820237225,0.019085829324994166,0.054864297811897465,0.0553299492385787,0.0032253446716996037,0.006688602454440404
207,SE-Hurdle-T5,0.0638143582306019,0.07614213197969544,0.030456852791878174,0.025380710659898477,0.07221471887526135,0.07050505911350934,0.02032652980606811,0.05041887338278394,0.049576988155668356,0.037355168563616425,0.0011737183539916665
207,Hurdle-AR(5)-S-P,0.09145113206026913,0.06598984771573604,0.03722504230118443,0.1692047377326565,0.20110462883804642,0.1975994816953219,0.02623245207007671,0.06500632561958226,0.05600676818950934,0.038835832034623485,0.003474153433775287
208,SE-Hurdle-S,0.06510353718475545,0.06937394247038917,0.049069373942470386,0.03553299492385787,0.06714722417652327,0.05233334173058235,0.017916827270377567,0.06459938538006606,0.0553299492385787,0.005673456116118358,0.000987646709000936
208,SE-Hurdle-T5,0.0688905003625816,0.05414551607445008,0.0338409475465313,0.06260575296108291,0.12908472341768495,0.10786494603216278,0.021382950117568297,0.06947463600314853,0.049407783417935724,0.034669640581334316,0.006735112334105904
208,Hurdle-AR(5)-S-P,0.09290145838369188,0.05245346869712352,0.05922165820642978,0.17766497461928935,0.19179626846394696,0.22609799559911112,0.02566867825598441,0.050510636749749885,0.05947546531302883,0.027633887992618622,0.0025246644135549084
209,SE-Hurdle-S,0.07066312142454276,0.08460236886632826,0.028764805414551606,0.050761421319796954,0.00016179255740797482,0.05327918673197167,0.017365791778079277,0.061833273682450465,0.05634517766497471,0.021183004789780302,0.004761072831929752
209,SE-Hurdle-T5,0.06711787930062042,0.06091370558375635,0.04060913705583756,0.05752961082910321,0.13126326254168902,0.11699479012396204,0.021298743479417744,0.06319621342190375,0.0565989847715736,0.04221034254192835,0.007562712793209601
209,Hurdle-AR(5)-S-P,0.10869390057207315,0.08460236886632826,0.06429780033840947,0.18612521150592218,0.14132033654003798,0.18085236780752342,0.03672412754873221,0.04991661836471082,0.0603214890016921,0.030841690961619095,0.0013684591903059054
210,SE-Hurdle-S,0.06663443719281283,0.0676818950930626,0.03722504230118443,0.032148900169204735,0.0067764950454505535,0.04639812853602292,0.024727182632534324,0.05862022694948614,0.05236886632825721,0.026894672869237413,0.0038485397407607425
210,SE-Hurdle-T5,0.07001853194746596,0.04568527918781726,0.049069373942470386,0.043993231810490696,0.053255671285962536,0.08050101113758246,0.020341306074410467,0.07159213747288275,0.05930626057529609,0.024324950318373728,0.011419789192565762
210,Hurdle-AR(5)-S-P,0.10498751107888162,0.09813874788494077,0.06937394247038917,0.19289340101522842,0.23845439499431237,0.23228085386154515,0.03247589780837293,0.05700286340071102,0.05803722504230113,0.04819679295815282,0.004434501131822123
211,SE-Hurdle-S,0.062444605591813716,0.05752961082910321,0.03722504230118443,0.038917089678511,0.09949457987232214,0.06812756835340732,0.02303316710852662,0.0721252410534153,0.059306260575296144,0.01812025539495693,0.008036433637101943
211,SE-Hurdle-T5,0.06945451615502375,0.08121827411167512,0.08460236886632826,0.05583756345177665,0.045142797293664105,0.06146082405950983,0.021381273159596564,0.06061447179019552,0.05744500846023687,0.028190733755770914,0.00021016169366463305
211,Hurdle-AR(5)-S-P,0.10184513737813228,0.0727580372250423,0.0676818950930626,0.1793570219966159,0.2192820248313719,0.1846297458185477,0.030134296474188825,0.05597980227342781,0.060236886632825726,0.04329104509189219,0.006655701802260064
212,SE-Hurdle-S,0.06985738457819676,0.06598984771573604,0.047377326565143825,0.04230118443316413,0.07937409913319722,0.0590798686215388,0.021388279886536535,0.061279314631892685,0.0538071065989848,0.04096584644059076,0.00275470183180504
212,SE-Hurdle-T5,0.06679558456208202,0.047377326565143825,0.04060913705583756,0.08121827411167512,0.15233403328744954,0.12371660644362613,0.02260679023809462,0.06809233009486237,0.05499153976311344,0.03239133134115696,0.005813310660889477
212,Hurdle-AR(5)-S-P,0.09660784787688341,0.05414551607445008,0.05922165820642978,0.17428087986463622,0.15039563165801817,0.20702077086076687,0.03107266780885687,0.07989457097909325,0.05786802030456856,0.025716878025472067,0.006833888466405119
213,SE-Hurdle-S,0.05744903714446861,0.05922165820642978,0.05245346869712352,0.03553299492385787,0.00040878056310261757,0.049401631561329255,0.017495705688636322,0.06343114352666432,0.054060913705583746,0.005355839919740757,0.003902121249523771
213,SE-Hurdle-T5,0.07533639513334946,0.05583756345177665,0.050761421319796954,0.050761421319796954,0.13960674822445202,0.09282618399054218,0.025390210466570556,0.06644186315590792,0.05262267343485627,0.03897747528682621,0.011715325824161148
213,Hurdle-AR(5)-S-P,0.10450406897107403,0.07952622673434856,0.08121827411167512,0.20135363790186125,0.16828577442507994,0.22178642136252996,0.03445474454149536,0.05280691998288642,0.05837563451776656,0.036742839640193925,0.0041927546773195615
214,SE-Hurdle-S,0.06115542663766014,0.05414551607445008,0.0829103214890017,0.05583756345177665,0.013862237873750793,0.0457382239472164,0.01946611473333124,0.08526985612812998,0.06353637901861253,0.006616821995815925,0.0029599176361191915
214,SE-Hurdle-T5,0.068004189831601,0.08460236886632826,0.04060913705583756,0.030456852791878174,0.04459514997802247,0.07046511136796636,0.016309904991036017,0.05392892502243383,0.058629441624365564,0.025716270824853782,0.007892982046654867
214,Hurdle-AR(5)-S-P,0.1075658689871888,0.0676818950930626,0.06091370558375635,0.18781725888324874,0.1495157928227393,0.2037972350322417,0.0352458152198955,0.048622087549440585,0.061421319796954366,0.01005129278377831,0.01021585355305709
215,SE-Hurdle-S,0.06913222141648537,0.06260575296108291,0.043993231810490696,0.05245346869712352,0.006334941218484769,0.047933781610089626,0.019746908566106596,0.05209599917382569,0.05609137055837565,0.012091817153017381,0.004110732402321078
215,SE-Hurdle-T5,0.06985738457819678,0.06598984771573604,0.04230118443316413,0.0338409475465313,0.06468234069603956,0.0876773797932034,0.021030766926775055,0.05930646139874325,0.05321489001692048,0.035507387189305295,0.0036581328685458547
215,Hurdle-AR(5)-S-P,0.10095882684715173,0.06937394247038917,0.04230118443316413,0.20642978003384094,0.19930176028386482,0.23291054757735982,0.03403966122068337,0.0679015630861315,0.058121827411167504,0.0302107893495962,0.003844528268896287
216,SE-Hurdle-S,0.06631214245427441,0.047377326565143825,0.038917089678511,0.0338409475465313,0.03203188840777563,0.06097099447540789,0.019705868576989853,0.05813694300743622,0.05702199661590529,0.011595933310485806,0.0021398866307742737
216,SE-Hurdle-T5,0.06453952139231327,0.12013536379018612,0.04060913705583756,0.05922165820642978,0.02605174852021447,0.05687871071981872,0.018386553890982666,0.06344153444469737,0.05795262267343487,0.028166994721130434,0.011129709727713447
216,Hurdle-AR(5)-S-P,0.09910563210055597,0.06429780033840947,0.04568527918781726,0.18104906937394247,0.16517611361122347,0.18277981744318497,0.029205589077474826,0.053128227324986635,0.06057529610829099,0.03428771420716037,0.003331561143527159
217,SE-Hurdle-S,0.06582870034646686,0.050761421319796954,0.0829103214890017,0.032148900169204735,9.848258020805911e-06,0.05839735331613045,0.02368365806520373,0.07063822008565945,0.05236886632825716,0.027322566216618105,0.0059699789674564005
217,SE-Hurdle-T5,0.07896221094190636,0.08121827411167512,0.06091370558375635,0.028764805414551606,0.10781865665377728,0.08547648111073575,0.019581886182234897,0.058928318746982344,0.06023688663282578,0.04934729964092999,0.010125689569122423
217,Hurdle-AR(5)-S-P,0.10603496897913141,0.08629441624365482,0.07445008460236886,0.16412859560067683,0.13741361308790628,0.19726222244123268,0.030415515243436896,0.05350118209029047,0.06125211505922168,0.02233216276869404,0.004491231066218182
218,SE-Hurdle-S,0.067601321408428,0.06260575296108291,0.030456852791878174,0.038917089678511,0.007525490697424586,0.0502740585243058,0.018831435214110306,0.05393620487748186,0.06049069373942473,0.03094838547140988,0.005938047285189096
218,SE-Hurdle-T5,0.0722745951172347,0.07952622673434856,0.04060913705583756,0.05752961082910321,0.013577144685243125,0.08068921475368057,0.021497967372838264,0.05993131771516954,0.051945854483925635,0.03651297653851532,0.00875936810910865
218,Hurdle-AR(5)-S-P,0.11280315848843764,0.09813874788494077,0.05922165820642978,0.17766497461928935,0.1945394254906679,0.18757266960074673,0.0332106931679353,0.07619219555584522,0.06125211505922168,0.042182449497565166,0.00774651483598679
219,SE-Hurdle-S,0.06325034243815969,0.05922165820642978,0.047377326565143825,0.0338409475465313,0.021689386182092624,0.04678165715627237,0.017775441994384588,0.05914563116498734,0.052115059221658155,0.02361781307021954,0.0049047731640616266
