model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap,rho,max_lag
SE-Hurdle-T5,8-20,positive,5974,0.1156486280689738,0.42507643206752516,,0.4509388419847391,0.48157031800390737,0.5934751840086115,0.47277314877191523,373,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.3545450073082981,1.400776503751869,-1.1754496773285732,0.0,,,,374,0.6696666666666666,
SE-Hurdle-S,0,positive,440,1.0085214560505174,0.4632104778878934,,0.0,0.5467699100640677,0.57436350158849,0.48597495965796816,374,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.13085621385890978,0.9092693273675562,-0.692862053956654,0.8288484554182319,,,,374,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1949,0.9320266357895584,0.30755541475722376,,0.26546731150594705,0.3723718961908443,0.6029320112100864,0.49106805935022335,374,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5136816624989424,1.1440874829232122,-1.1971943026258804,1.1860987814308903,,,,374,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1535,0.4716715693276121,0.32504490834949223,,0.4000964673438725,0.4824494667344319,0.596213422879708,0.48738066335383534,374,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2015333421019974,1.2251351696702841,-0.84545155773784,1.5118846112101287,,,,374,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6048,0.038659685833701274,0.4114189337749596,,0.5086293794248068,0.5051147020643623,0.5813539489653388,0.4627021937315977,374,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.3545450073082981,1.400776503751869,-1.1754496773285732,0.0,,,,374,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,440,1.0085214560505174,0.4632104778878934,,0.0,0.5467699100640677,0.57436350158849,0.48597495965796816,374,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.13144674906232212,0.9095121627033846,-0.6929655935391663,0.827575896326874,,,,374,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1949,0.9316139951253488,0.307484485415459,,0.2653660930717783,0.3722313573318956,0.6028887834517895,0.4909565305813481,374,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5004496462611061,1.1558398298594352,-1.2102553656266386,1.1552975473455904,,,,374,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1535,0.4690246083182925,0.32756485352811143,,0.39329138998677693,0.4837157612838146,0.5961792468104407,0.4872560246419056,374,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0648992293247717,1.2567480198197034,-0.8537097922888823,1.3944578495155184,,,,374,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6048,0.0760479189900437,0.4191552404421854,,0.478630369110866,0.5106738536551617,0.5830082604857637,0.4641755645746991,374,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.11302324416232534,0.8405674349406718,0.2608978423222728,0.0,,,,375,0.6696666666666666,
SE-Hurdle-S,0,positive,428,0.8997523386308722,0.4944651668444549,,0.0,0.729210321467449,0.5785075316275877,0.49262486466016825,375,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4118391060835823,1.0578366440287248,-0.5712370343649869,0.7212777893093859,,,,375,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1869,0.7797968595285758,0.4078956807822933,,0.21591208679354618,0.660331542331772,0.6181640547353946,0.5014338286263502,375,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.8177231922860169,0.9837366151057008,-0.8327588408304212,1.4359879219940956,,,,375,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1505,0.3142661089843729,0.3805504392164521,,0.4050537176585402,0.6916043452784981,0.5996666768529544,0.4860391242051274,375,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1318461461765605,1.0033084182420995,-0.5801846573358124,1.4733851640553504,,,,375,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5911,0.10974762810284988,0.40288313688696775,,0.47919511650949137,0.43302200680663355,0.5847482718135738,0.4648042117235324,375,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.11302324416232534,0.8405674349406718,0.2608978423222728,0.0,,,,375,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,428,0.8997523386308722,0.4944651668444549,,0.0,0.729210321467449,0.5785075316275877,0.49262486466016825,375,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.4122607411331125,1.0577367320167874,-0.5720354933315233,0.7210155579887356,,,,375,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1869,0.7796128058580689,0.4077498673784339,,0.21577231891751936,0.6604237874541505,0.6181440403453676,0.5014145836907521,375,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7915060816700723,0.9875311738896664,-0.8330123316500495,1.393585045517041,,,,375,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1505,0.3178685742832196,0.3852549018892512,,0.39173531056119115,0.6994536515578424,0.6004779147994579,0.4865493619034367,375,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0165987231043787,1.0277400122992182,-0.5712840384445864,1.3645964967008835,,,,375,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5911,0.1409814478382887,0.41081830950015286,,0.45178651282430754,0.4397341794212982,0.585927514627062,0.4661966787879245,375,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.30132483236478724,1.1875174456298994,-0.8045153696018219,0.0,,,,376,0.6696666666666666,
SE-Hurdle-S,0,positive,439,0.5966985631106452,0.6482901247875553,,0.0,1.0758409315838882,0.5585834252596812,0.4761517784675907,376,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.30625354142879924,1.1337305475256145,-0.8102783039090979,0.7685748608907833,,,,376,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1931,0.7976853679545475,0.38682167120993605,,0.23932114680953165,0.5086289762089746,0.6057325774529715,0.49457281868303254,376,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5093499164300896,1.3906386931064922,-1.5365716293540521,1.1368265557994666,,,,376,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1520,0.3742877529469796,0.3590268172100395,,0.4127990074082728,0.5380581338320758,0.5899677659112306,0.4823286349411512,376,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2235241216826354,1.181487915541837,-0.9080149021152139,1.6698701222926635,,,,376,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6082,0.01630582782154877,0.46619013275518617,,0.46198697196259364,0.5868874486314211,0.5796413358106284,0.457285672644048,376,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.30132483236478724,1.1875174456298994,-0.8045153696018219,0.0,,,,376,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,439,0.5966985631106452,0.6482901247875553,,0.0,1.0758409315838882,0.5585834252596812,0.4761517784675907,376,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3061436866459837,1.133517935238696,-0.8106967265792243,0.7678969244880064,,,,376,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1931,0.7975710643804443,0.3866467644097554,,0.23919953335337352,0.5086568899254436,0.6057021457931717,0.4945172353711102,376,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.4955682452615138,1.3870134480729601,-1.5254116301214558,1.110778770456269,,,,376,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1520,0.37815086319447344,0.36459373456898836,,0.3992106534714318,0.5444246101168583,0.5912435289396375,0.4834811335115555,376,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0939809167369936,1.1973895269497739,-0.8975037978340461,1.5604289758912175,,,,376,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6082,0.04536930971151032,0.47009038050305146,,0.4401353536098092,0.5901844042987319,0.5804971293903974,0.4578685794030073,376,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.34526902290974737,0.6901311859395297,-0.12914023021852422,0.0,,,,377,0.6696666666666666,
SE-Hurdle-S,0,positive,427,0.7819434170551841,0.5433814135151371,,0.0,0.7659243104595007,0.5567959946275569,0.4788255649880257,377,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4442127822633877,0.9414593791730826,-0.32987541528101727,0.8447413265805958,,,,377,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1908,0.7639122650479231,0.4047890859416215,,0.23168408096404525,0.6336029556468759,0.6150699923935716,0.504361340438866,377,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6681333942954517,0.9592633174789775,-0.7112622843341476,1.1687889031192382,,,,377,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1502,0.3771360617245071,0.3822496436378928,,0.3750272607014855,0.5492063663893313,0.5933216156351812,0.48160599110691843,377,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2793228221064847,0.8937893264252381,-0.3657520586504038,1.6174554022498135,,,,377,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6005,0.06290758092404702,0.4574370253904252,,0.44346600709663686,0.555400014212936,0.5889280874817557,0.46774880059875895,377,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.34526902290974737,0.6901311859395297,-0.12914023021852422,0.0,,,,377,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,427,0.7819434170551841,0.5433814135151371,,0.0,0.7659243104595007,0.5567959946275569,0.4788255649880257,377,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.4434274970180456,0.941828491041143,-0.33047804913588724,0.842470714576903,,,,377,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1908,0.7638617446970124,0.40489753801085304,,0.2311488439935853,0.6339145508629502,0.6151034091081027,0.5044176704872597,377,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6535791102058073,0.9677311851428598,-0.716539638114597,1.1357190515895395,,,,377,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1502,0.37685835811267376,0.3857661558466041,,0.36585376911748535,0.554132652031171,0.5937035590011573,0.4819269283946833,377,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1474313628973565,0.9179881675435513,-0.3495009666700231,1.49172382017925,,,,377,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6005,0.09389301962726382,0.4612403137822277,,0.4207607434219739,0.556540749558682,0.5897200137380965,0.4688447368326575,377,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.12464905389592618,0.7950573826346445,0.05174041348937697,0.0,,,,378,0.6696666666666666,
SE-Hurdle-S,0,positive,419,1.1563409856033955,0.35904869944952,,0.0,0.5060697323531467,0.5616310253862118,0.4712221369352386,378,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.30823029603625374,0.8689876074005577,-0.3269170018700947,0.7600076063468666,,,,378,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1893,0.835372767790149,0.3534807786828785,,0.2458241547512385,0.49455220108856646,0.6054707765011434,0.49343896278186944,378,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5891342322445476,1.231550442674165,-1.382566174687449,1.2670838458623306,,,,378,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1504,0.3913993190951002,0.3889287697742089,,0.355353258662905,0.6833370270216788,0.5906955767823187,0.48374241184098354,378,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0877571673320585,1.0304907593641908,-0.6009210490868848,1.429469032858047,,,,378,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5944,0.058956009722162195,0.45499519314735576,,0.44952011327948826,0.5239540106489393,0.5845201495864217,0.46595631332572707,378,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.12464905389592618,0.7950573826346445,0.05174041348937697,0.0,,,,378,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,419,1.1563409856033955,0.35904869944952,,0.0,0.5060697323531467,0.5616310253862118,0.4712221369352386,378,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3079904065001864,0.8686910235203994,-0.3265655613169142,0.758558717933775,,,,378,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1893,0.8351464840644544,0.3532051205689724,,0.24587830474827463,0.4944539376342685,0.6053982491955414,0.49336013259672673,378,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5697215265184519,1.2373129723163312,-1.3778307089690351,1.2259272668817116,,,,378,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1504,0.39047024109875206,0.38977668223836787,,0.34959902404673576,0.6866800674749989,0.5904765297896984,0.48373849755714476,378,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9681816456992904,1.0442977001621778,-0.5872547935648602,1.3263482107645328,,,,378,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5944,0.09456272176232339,0.4563128844071579,,0.426307669199899,0.5212111447097003,0.5849827824142552,0.4660975803041042,378,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.36101327920761506,1.031949485057236,-0.457325125958601,0.0,,,,379,0.6696666666666666,
SE-Hurdle-S,0,positive,445,0.8766994938177064,0.5301940968884626,,0.0,0.706744690808004,0.5771847945873377,0.4834536053592983,379,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.3689275180957323,0.7084773440059241,0.12532927989153803,0.7152617683177837,,,,379,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1936,0.8340327969720491,0.37121821943828326,,0.25105873086930114,0.5503627892306536,0.6119179286212878,0.49833544976019073,379,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.633655570459438,1.2961336851341683,-1.5079739666476444,1.208043307711878,,,,379,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1500,0.2806464685328768,0.3923205005031549,,0.414782461814906,0.6327632648593517,0.5798398956508186,0.4729000048558612,379,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.3043517092801367,1.0189322456490597,-0.45095653543582537,1.5416851127977027,,,,379,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5936,0.0420081535306589,0.4486881431404623,,0.4653408695813706,0.5309155648920626,0.586544181471587,0.4624453161263995,379,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.36101327920761506,1.031949485057236,-0.457325125958601,0.0,,,,379,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,445,0.8766994938177064,0.5301940968884626,,0.0,0.706744690808004,0.5771847945873377,0.4834536053592983,379,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.36846063947776875,0.7092623409107233,0.12360698419195332,0.713624134417779,,,,379,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1936,0.8335080690042378,0.3712859379501806,,0.25081492690800167,0.5508846541060812,0.6118956875752533,0.49834058143404814,379,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.614826854160933,1.301900882359526,-1.506314082527176,1.1724476316733017,,,,379,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1500,0.28227863045912527,0.3956356117386096,,0.40484914330649674,0.6366706831440883,0.5803623586487795,0.47308879693122463,379,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1700217814871,1.042557418666083,-0.4549786277633491,1.4324624620494841,,,,379,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5936,0.07201142112655712,0.4544373649917884,,0.44179644980573785,0.536512201422833,0.5874328961531424,0.4632835268888868,379,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.593402494271255,1.2087650986886909,-0.6887830768672776,0.0,,,,380,0.6696666666666666,
SE-Hurdle-S,0,positive,470,0.8274240394987282,0.5525009195783821,,0.0,0.7614578959005561,0.5614819248459776,0.47193485385741857,380,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.3119467832274987,0.8061869351476977,-0.07535497416579486,0.713409840290094,,,,380,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1973,0.8004873135524824,0.38681362246396644,,0.2436333173243268,0.5850689468715229,0.6079559724687025,0.4985772422265646,380,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.37450805870800763,1.158570839710145,-1.0794803414184628,1.0561534446899008,,,,380,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1549,0.2656314357389783,0.4075172503280428,,0.4090990409177606,0.645139806778546,0.5986517772505017,0.4942925025563517,380,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.036189086963567,0.9293502879060387,-0.5412445646526104,1.5126078011138309,,,,380,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6162,0.039332870893686867,0.4424058625691907,,0.47239985818184743,0.5527699977778155,0.5868964993923637,0.46398589407846147,380,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.593402494271255,1.2087650986886909,-0.6887830768672776,0.0,,,,380,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,470,0.8274240394987282,0.5525009195783821,,0.0,0.7614578959005561,0.5614819248459776,0.47193485385741857,380,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3119827944639606,0.8066206932147536,-0.07663906050615496,0.7123218118770812,,,,380,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1973,0.7999413224798939,0.3867218785081805,,0.24361364175899236,0.5853017759130288,0.6079061920108698,0.4984937562950653,380,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.3547418190510574,1.163078920020301,-1.0765487480758356,1.0241302655902453,,,,380,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1549,0.26954334611414565,0.40760018589949826,,0.4017263471242616,0.6455840768322865,0.5983153063962745,0.4938440501933822,380,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.8924628592376194,0.9468121761280653,-0.536345302526618,1.3983948171746827,,,,380,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6162,0.07129639219402073,0.44757235505586956,,0.44828773740429945,0.557084289672951,0.5877116397271458,0.4647700884233407,380,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,-0.06010393506115219,0.6937550528986831,0.4303554916562755,0.0,,,,381,0.6696666666666666,
SE-Hurdle-S,0,positive,411,0.9151518626456383,0.47585764568436034,,0.0,0.6899867046712307,0.5806216041890663,0.492493592446838,381,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.21019655749137345,0.9360099930901483,-0.4267702746581174,0.6464295578383179,,,,381,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1897,0.884653367262134,0.3408774077436088,,0.2400197294799362,0.5079673844786408,0.6182351452709837,0.506545168094558,381,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.4409965944352745,1.0639087382051684,-1.1100707374457757,1.1667812365296364,,,,381,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1518,0.3890286497547609,0.40382197818703147,,0.3583994587709449,0.6988733841767084,0.5870658313039256,0.48342072138476927,381,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.289906769824622,1.0178505859112537,-0.6130214092976723,1.6141092060268465,,,,381,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5962,0.08418741192257562,0.4306260938791951,,0.4604780194736967,0.47221015765026364,0.5897873932802385,0.4681365538637243,381,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,-0.06010393506115219,0.6937550528986831,0.4303554916562755,0.0,,,,381,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,411,0.9151518626456383,0.47585764568436034,,0.0,0.6899867046712307,0.5806216041890663,0.492493592446838,381,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.20945893897233914,0.936449832459164,-0.4277823495179717,0.6446695112404852,,,,381,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1897,0.8843058873062164,0.34108107269075605,,0.23953103411060683,0.5085337982960993,0.6182603048590217,0.506520412712656,381,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.43300593606843574,1.0644152934314455,-1.104816877999142,1.1406052543143603,,,,381,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1518,0.3884486240269871,0.40701313298998054,,0.349573760265164,0.7025146218810974,0.5874218840860146,0.4838475014094019,381,0.6533333333333333,5.0
